sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
15,60,30,75,0.0001,-1.2189999999999055,-1.2988104367709425,-3.6379359479564894,0.36879432624113473,1.020092573111739,141,0.2709219858158664,19756.20000000002,5min
15,60,35,65,0.0,-2.2989999999998143,-2.501233983072686,-3.871659648156141,0.3162393162393162,0.8735226572565061,117,-1.9299145299141474,19540.200000000037,5min
15,60,35,65,5e-05,-2.2819999999998437,-2.4825438270941174,-3.8710121688489045,0.30434782608695654,0.8731865792864151,115,-1.9686956521735546,19543.60000000003,5min
15,60,35,65,0.0001,-1.3979999999998474,-1.5065766579558453,-3.535902406548012,0.3394495412844037,0.9633005659815532,109,-0.565137614678542,19720.40000000003,5min
15,60,35,70,0.0,-0.982999999999829,-1.0325449647780685,-2.691804059282167,0.3203125,1.0350732168162744,128,0.4640625000003218,19803.400000000034,5min
15,60,35,70,5e-05,-1.037999999999902,-1.092050159792775,-2.693273515895607,0.30952380952380953,1.0261053621825216,126,0.3523809523812083,19792.40000000002,5min
15,60,35,70,0.0001,-0.1539999999999054,-0.12856387676835382,-2.402801375004936,0.3416666666666667,1.1312421580928689,120,1.743333333333579,19969.20000000002,5min
15,60,35,75,0.0,-0.5099999999998727,-0.5178453971061509,-2.6792326148559744,0.33587786259541985,1.0965717044906083,131,1.2213740458018159,19898.000000000025,5min
15,60,35,75,5e-05,-0.5649999999999454,-0.5776702193627571,-2.68068837429857,0.32558139534883723,1.0871394230769416,129,1.1240310077521614,19887.00000000001,5min
15,60,35,75,0.0001,0.3190000000000509,0.3879189863749213,-2.3916270929809538,0.35772357723577236,1.198946827639372,123,2.5186991869920834,20063.80000000001,5min
15,70,25,65,0.0,-2.52099999999984,-2.7322733791959424,-4.355188497073648,0.3504273504273504,0.863307532756623,117,-2.309401709401535,19495.800000000032,5min
15,70,25,65,5e-05,-3.2829999999999018,-3.559309208716816,-4.400724825265211,0.33035714285714285,0.7838944949545433,112,-3.8624999999999097,19343.40000000002,5min
15,70,25,65,0.0001,-2.9449999999999092,-3.1931166510122826,-4.064198809215516,0.34545454545454546,0.8117731075290783,110,-3.354545454545365,19411.00000000002,5min
15,70,25,70,0.0,0.3470000000001528,0.4186527364481002,-3.3122520639668007,0.3709677419354839,1.1852565225004514,124,2.559677419354985,20069.40000000003,5min
15,70,25,70,5e-05,-0.414999999999909,-0.4128987405534495,-3.375714371054719,0.35294117647058826,1.0891624482282616,119,1.3025210084034269,19917.00000000002,5min
15,70,25,70,0.0001,-0.07699999999991633,-0.04465827757866906,-3.039188355005024,0.36752136752136755,1.1288155568650624,117,1.8683760683761312,19984.600000000017,5min
15,70,25,75,0.0,0.3090000000001055,0.37743758693183493,-3.015370928680806,0.3515625,1.1813305945452557,128,2.4828125000000862,20061.80000000002,5min
15,70,25,75,5e-05,-0.2519999999999163,-0.23569611981623262,-2.9822170946631066,0.34146341463414637,1.1107086257640983,123,1.5902439024390769,19949.600000000017,5min
15,70,25,75,0.0001,0.0860000000000764,0.13331992807520213,-2.6806583798691284,0.35537190082644626,1.15022603454272,121,2.142148760330628,20017.200000000015,5min
15,70,30,65,0.0,-1.6529999999998473,-1.7786549877004325,-3.8600556529316004,0.375,0.9412672176308612,112,-0.9517857142855881,19669.40000000003,5min
15,70,30,65,5e-05,-2.414999999999909,-2.6087277145214203,-3.9029052748958653,0.35514018691588783,0.8538122928101742,107,-2.514018691588749,19517.00000000002,5min
15,70,30,65,0.0001,-2.1079999999999015,-2.2746595553518185,-3.597244070969058,0.37142857142857144,0.8825618825618853,105,-2.015238095238026,19578.40000000002,5min
15,70,30,70,0.0,1.3300000000001455,1.494267834368971,-2.8368091839715914,0.3949579831932773,1.3272514771768182,119,4.235294117647156,20266.00000000003,5min
15,70,30,70,5e-05,0.5680000000000838,0.6589384181138173,-2.897807602700148,0.37719298245614036,1.2182468694096629,114,2.996491228070186,20113.600000000017,5min
15,70,30,70,0.0001,0.875000000000091,0.9947920768256963,-2.59214639877334,0.39285714285714285,1.2613137730041322,112,3.5625000000000404,20175.00000000002,5min
15,70,30,75,0.0,1.2920000000000982,1.4541848468640288,-2.5408985321009974,0.37398373983739835,1.3193617829555584,123,4.100813008130119,20258.40000000002,5min
